name,osm_id,geojson
"",1382177109,'{"type":"Point","coordinates":[-122.6559941,45.530134]}'
"",1829184938,'{"type":"Point","coordinates":[-122.6545139,45.5302617]}'
"",1396605056,'{"type":"Point","coordinates":[-122.6524064,45.5314816]}'
"",300783080,'{"type":"Point","coordinates":[-122.6557356,45.5319591]}'
"",333848892,'{"type":"Point","coordinates":[-122.6662477,45.5299446]}'
"",1382153397,'{"type":"Point","coordinates":[-122.6545791,45.5296097]}'
"",471262908,'{"type":"Point","coordinates":[-122.6547399,45.5296872]}'
"",471262907,'{"type":"Point","coordinates":[-122.6552893,45.5296872]}'
"",1829184927,'{"type":"Point","coordinates":[-122.6525389,45.5300543]}'
"",1396603082,'{"type":"Point","coordinates":[-122.6587835,45.5300697]}'
"",1739870857,'{"type":"Point","coordinates":[-122.6564418,45.5299979]}'
"",333848857,'{"type":"Point","coordinates":[-122.6665252,45.5297507]}'
"",1739870824,'{"type":"Point","coordinates":[-122.6544474,45.5294719]}'
"",1323025326,'{"type":"Point","coordinates":[-122.6641151,45.5301314]}'
"",333836789,'{"type":"Point","coordinates":[-122.6544996,45.5305007]}'
"",1757629720,'{"type":"Point","coordinates":[-122.6508589,45.5325508]}'
"",1389071670,'{"type":"Point","coordinates":[-122.6615541,45.5301082]}'
"",1738806541,'{"type":"Point","coordinates":[-122.6523931,45.5313554]}'
"",1426573339,'{"type":"Point","coordinates":[-122.653028,45.529653]}'
"",471262885,'{"type":"Point","coordinates":[-122.6558643,45.5294707]}'
"",1323025217,'{"type":"Point","coordinates":[-122.6544997,45.5302503]}'
"",1323025011,'{"type":"Point","coordinates":[-122.6531382,45.5301192]}'
"",1396605061,'{"type":"Point","coordinates":[-122.6595712,45.5315035]}'
"",470103084,'{"type":"Point","coordinates":[-122.65609,45.5317616]}'
"",1323024853,'{"type":"Point","coordinates":[-122.6526931,45.5300551]}'
"",470103839,'{"type":"Point","coordinates":[-122.652422,45.5315967]}'
"",471262898,'{"type":"Point","coordinates":[-122.6554523,45.5288875]}'
"",1396250536,'{"type":"Point","coordinates":[-122.6626727,45.530077]}'
"",1426573288,'{"type":"Point","coordinates":[-122.6533906,45.5294847]}'
"",1829184910,'{"type":"Point","coordinates":[-122.6537059,45.5295727]}'
"",279818952,'{"type":"Point","coordinates":[-122.6549623,45.5306184]}'
"",1396603089,'{"type":"Point","coordinates":[-122.6607951,45.5301095]}'
"",1739870912,'{"type":"Point","coordinates":[-122.653376,45.5309045]}'
"",1757629712,'{"type":"Point","coordinates":[-122.6525434,45.5315846]}'
"",1382153494,'{"type":"Point","coordinates":[-122.6545778,45.5301705]}'
"",470150303,'{"type":"Point","coordinates":[-122.6537899,45.5294367]}'
"",333842551,'{"type":"Point","coordinates":[-122.6657317,45.5300891]}'
"",1426573348,'{"type":"Point","coordinates":[-122.6527851,45.5298333]}'
"",1860629092,'{"type":"Point","coordinates":[-122.6565872,45.5339593]}'
"",356038439,'{"type":"Point","coordinates":[-122.6530849,45.5316566]}'
"",1829184907,'{"type":"Point","coordinates":[-122.6532108,45.5293443]}'
"",1323024519,'{"type":"Point","coordinates":[-122.6661147,45.5300295]}'
"",1382177102,'{"type":"Point","coordinates":[-122.6526929,45.5300845]}'
"",1382177139,'{"type":"Point","coordinates":[-122.6511029,45.5301504]}'
"",333832707,'{"type":"Point","coordinates":[-122.6514734,45.5301008]}'
"",1738806619,'{"type":"Point","coordinates":[-122.6562249,45.5315864]}'
"",1739870917,'{"type":"Point","coordinates":[-122.6537588,45.5309271]}'
"",1474540633,'{"type":"Point","coordinates":[-122.6515192,45.5329512]}'
"",1739870891,'{"type":"Point","coordinates":[-122.6537123,45.530792]}'
"",1426559325,'{"type":"Point","coordinates":[-122.6511881,45.5301805]}'
"",40625560,'{"type":"Point","coordinates":[-122.6586243,45.5300075]}'
"",1396603095,'{"type":"Point","coordinates":[-122.6605972,45.5315072]}'
"",300783091,'{"type":"Point","coordinates":[-122.6528941,45.5335154]}'
"",470150316,'{"type":"Point","coordinates":[-122.6543784,45.5294391]}'
"",1829184931,'{"type":"Point","coordinates":[-122.6545799,45.530104]}'
"",1474540576,'{"type":"Point","coordinates":[-122.655804,45.5319723]}'
"",1323025221,'{"type":"Point","coordinates":[-122.6664823,45.5297847]}'
"",1382201390,'{"type":"Point","coordinates":[-122.6566018,45.5288227]}'
"",1739870913,'{"type":"Point","coordinates":[-122.653789,45.5309098]}'
"",1739870886,'{"type":"Point","coordinates":[-122.6536825,45.5307707]}'
"",1426573404,'{"type":"Point","coordinates":[-122.6537664,45.5306322]}'
"",1323024115,'{"type":"Point","coordinates":[-122.6584793,45.5300815]}'
"",1739870915,'{"type":"Point","coordinates":[-122.653777,45.5309186]}'
"",1738806578,'{"type":"Point","coordinates":[-122.6536599,45.5313909]}'
"Northeast Multnomah Street & Northeast 11th Avenue/Quick Stop Eastbound",1747813236,'{"type":"Point","coordinates":[-122.6547675,45.5313936]}'
"",1382100319,'{"type":"Point","coordinates":[-122.6664355,45.5298131]}'
"",1396603096,'{"type":"Point","coordinates":[-122.6607751,45.5315072]}'
"",1829184929,'{"type":"Point","coordinates":[-122.6546363,45.5300848]}'
"",1426573360,'{"type":"Point","coordinates":[-122.6544273,45.529868]}'
"",1757629717,'{"type":"Point","coordinates":[-122.6514686,45.5320009]}'
"",1739870806,'{"type":"Point","coordinates":[-122.6542182,45.529196]}'
"",1382177113,'{"type":"Point","coordinates":[-122.6548348,45.5301356]}'
"",1323025051,'{"type":"Point","coordinates":[-122.6546851,45.5301153]}'
"",279818325,'{"type":"Point","coordinates":[-122.6550516,45.5306159]}'
"",40542425,'{"type":"Point","coordinates":[-122.658623,45.5315005]}'
"",1426573305,'{"type":"Point","coordinates":[-122.6533738,45.5295383]}'
"",470150283,'{"type":"Point","coordinates":[-122.6543745,45.5299185]}'
"",470150337,'{"type":"Point","coordinates":[-122.6529107,45.5296657]}'
"",333839767,'{"type":"Point","coordinates":[-122.6606693,45.5301089]}'
"",1651261090,'{"type":"Point","coordinates":[-122.6553736,45.5306803]}'
"",1323023990,'{"type":"Point","coordinates":[-122.6667911,45.5294005]}'
"",333839764,'{"type":"Point","coordinates":[-122.659681,45.5301062]}'
"",1323024917,'{"type":"Point","coordinates":[-122.6584795,45.5301129]}'
"",1342520161,'{"type":"Point","coordinates":[-122.6523422,45.5296271]}'
"",1323024788,'{"type":"Point","coordinates":[-122.6618267,45.5301063]}'
"",1382177164,'{"type":"Point","coordinates":[-122.6507261,45.530339]}'
"",1739870811,'{"type":"Point","coordinates":[-122.6543659,45.5292967]}'
"",1739870885,'{"type":"Point","coordinates":[-122.6537096,45.5307521]}'
"",40576503,'{"type":"Point","coordinates":[-122.6545666,45.5295287]}'
"",333840601,'{"type":"Point","coordinates":[-122.6606698,45.5300761]}'
"",1739870896,'{"type":"Point","coordinates":[-122.6536659,45.5308238]}'
"",40542428,'{"type":"Point","coordinates":[-122.6565989,45.5314934]}'
"",1382153400,'{"type":"Point","coordinates":[-122.6565723,45.5297242]}'
"",300783079,'{"type":"Point","coordinates":[-122.6559301,45.5320751]}'
"",1739870936,'{"type":"Point","coordinates":[-122.6544718,45.5312435]}'
"",1396604478,'{"type":"Point","coordinates":[-122.6587286,45.5315004]}'
"",1342520147,'{"type":"Point","coordinates":[-122.6535221,45.5293428]}'
"",1739870868,'{"type":"Point","coordinates":[-122.6534205,45.530648]}'
"",1739870852,'{"type":"Point","coordinates":[-122.6563141,45.5299494]}'
"",470178656,'{"type":"Point","coordinates":[-122.657101,45.5295237]}'
"",1426573402,'{"type":"Point","coordinates":[-122.6533791,45.5306403]}'
"",1396603086,'{"type":"Point","coordinates":[-122.6587836,45.5301059]}'
"",1382177126,'{"type":"Point","coordinates":[-122.6547358,45.5301461]}'
"",1382233249,'{"type":"Point","coordinates":[-122.6584788,45.5300029]}'
"",1739871016,'{"type":"Point","coordinates":[-122.6562813,45.5320844]}'
"",1739870809,'{"type":"Point","coordinates":[-122.6543208,45.529253]}'
"",470106549,'{"type":"Point","coordinates":[-122.6506039,45.531135]}'
"",333836782,'{"type":"Point","coordinates":[-122.6546815,45.5300678]}'
"",1739870813,'{"type":"Point","coordinates":[-122.654384,45.52932]}'
"",1396604475,'{"type":"Point","coordinates":[-122.6564799,45.5314923]}'
"",1474540580,'{"type":"Point","coordinates":[-122.6562179,45.5320791]}'
"",40395394,'{"type":"Point","coordinates":[-122.651544,45.5299554]}'
"",1738806574,'{"type":"Point","coordinates":[-122.6527408,45.5313894]}'
"",1323024898,'{"type":"Point","coordinates":[-122.666694,45.5295781]}'
"",1323024425,'{"type":"Point","coordinates":[-122.6519902,45.5301023]}'
"",1382177168,'{"type":"Point","coordinates":[-122.6505569,45.5304831]}'
"",333833184,'{"type":"Point","coordinates":[-122.6515641,45.5300613]}'
"",1829184919,'{"type":"Point","coordinates":[-122.6524654,45.5298934]}'
"",1739871008,'{"type":"Point","coordinates":[-122.6561433,45.5318597]}'
"",333838434,'{"type":"Point","coordinates":[-122.6565979,45.5300633]}'
"",1426573381,'{"type":"Point","coordinates":[-122.653589,45.5300855]}'
"",279818346,'{"type":"Point","coordinates":[-122.6547296,45.5313846]}'
"",40542432,'{"type":"Point","coordinates":[-122.6525436,45.531482]}'
"",1739870905,'{"type":"Point","coordinates":[-122.6533926,45.5308742]}'
"",1396604482,'{"type":"Point","coordinates":[-122.6565881,45.5335488]}'
"",333836784,'{"type":"Point","coordinates":[-122.6545367,45.5301588]}'
"",1323024151,'{"type":"Point","coordinates":[-122.6665933,45.5296923]}'
"Lloyd Center",333833187,'{"type":"Point","coordinates":[-122.6540161,45.5300502]}'
"",1323024436,'{"type":"Point","coordinates":[-122.6667344,45.5295144]}'
"",1382177161,'{"type":"Point","coordinates":[-122.6509447,45.5302037]}'
"",333839333,'{"type":"Point","coordinates":[-122.65863,45.5300756]}'
"",1739870854,'{"type":"Point","coordinates":[-122.6561946,45.5299557]}'
"",471262877,'{"type":"Point","coordinates":[-122.6561304,45.5296932]}'
"",471262897,'{"type":"Point","coordinates":[-122.6557184,45.5288274]}'
"",471262887,'{"type":"Point","coordinates":[-122.6557871,45.5294106]}'
"",1829184908,'{"type":"Point","coordinates":[-122.6536823,45.5293836]}'
"",1426559337,'{"type":"Point","coordinates":[-122.6519188,45.5313658]}'
"",471262896,'{"type":"Point","coordinates":[-122.6559759,45.5287793]}'
"",1323024378,'{"type":"Point","coordinates":[-122.6665659,45.5297211]}'
"",1396250556,'{"type":"Point","coordinates":[-122.6626722,45.5301077]}'
"",1957478601,'{"type":"Point","coordinates":[-122.6595617,45.5300723]}'
"",1829184906,'{"type":"Point","coordinates":[-122.6531866,45.5293012]}'
"",1353096881,'{"type":"Point","coordinates":[-122.651311,45.529975]}'
"",1382177108,'{"type":"Point","coordinates":[-122.6553143,45.530133]}'
"",300783078,'{"type":"Point","coordinates":[-122.6563537,45.5321146]}'
"",1382177072,'{"type":"Point","coordinates":[-122.6519957,45.5296077]}'
